year,temp_anomaly_c,precip_anomaly_pct,co2_ppm,heatwave_risk,seasonal_precip_mm,yield_bu_acre,scenario_SSP1-2.6,scenario_SSP3-7.0,scenario_SSP5-8.5
2005,0.3847067703706918,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1272869460540472,185.5,0.0,1.0,0.0
2004,-1.6897219122199565,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.7716983430562345,187.1,0.0,1.0,0.0
2003,0.19199994812128618,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.1831305884466894,165.2,0.0,1.0,0.0
2002,-0.360130053339345,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.7859767560903965,161.9,0.0,1.0,0.0
2025,1.078430026808452,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.5926603862530009,212.1,0.0,1.0,0.0
2024,0.8395703467035204,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.2450451375131681,176.1,0.0,1.0,0.0
2023,0.6007106665985888,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8974298887733356,203.9,0.0,1.0,0.0
2022,0.3618509864936593,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.5498146400335026,191.4,0.0,1.0,0.0
2021,0.12299130638872761,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.20219939129366993,203.3,0.0,1.0,0.0
2020,-0.1158683737162039,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1454158574461627,168.1,0.0,1.0,0.0
2019,0.2396014548616985,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.2478983132676488,185.5,0.0,1.0,0.0
2018,0.5950712834396027,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6412124839814602,158.5,0.0,1.0,0.0
2017,0.9505411120175051,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.0345266546952716,197.3,0.0,1.0,0.0
2016,1.306010940595409,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.4278408254090837,202.0,0.0,1.0,0.0
2015,1.6614807691733118,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.8211549961228952,202.8,0.0,1.0,0.0
2014,2.540804555536558,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.0824719364439528,166.3,0.0,1.0,0.0
2013,1.2563155884079396,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8171448211326908,167.2,0.0,1.0,0.0
2012,-0.8083590612498387,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-2.346236456170745,170.1,0.0,1.0,0.0
2011,-0.036603541349088144,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.6993724545415674,185.4,0.0,1.0,0.0
2010,-0.7854424097726115,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6813259672582397,177.6,0.0,1.0,0.0
2009,-0.894623667640543,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.7199636579735422,184.2,0.0,1.0,0.0
2008,-1.8528927314698285,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.235919009836588,175.0,0.0,1.0,0.0
2007,-1.3300400457078592,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.5891806086039576,163.6,0.0,1.0,0.0
2006,-1.2396364425032067,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.4868219618309061,159.6,0.0,1.0,0.0
2005,0.3847067703706918,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1272869460540472,183.1,0.0,1.0,0.0
2004,-1.6897219122199565,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.7716983430562345,183.4,0.0,1.0,0.0
2003,0.19199994812128618,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.1831305884466894,160.1,0.0,1.0,0.0
2002,-0.360130053339345,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.7859767560903965,143.6,0.0,1.0,0.0
2025,1.078430026808452,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.5926603862530009,220.2,0.0,1.0,0.0
2024,0.8395703467035204,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.2450451375131681,160.8,0.0,1.0,0.0
2023,0.6007106665985888,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8974298887733356,201.3,0.0,1.0,0.0
2022,0.3618509864936593,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.5498146400335026,203.4,0.0,1.0,0.0
2021,0.12299130638872761,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.20219939129366993,177.7,0.0,1.0,0.0
2020,-0.1158683737162039,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1454158574461627,182.2,0.0,1.0,0.0
2019,0.2396014548616985,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.2478983132676488,170.0,0.0,1.0,0.0
2018,0.5950712834396027,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6412124839814602,160.4,0.0,1.0,0.0
2017,0.9505411120175051,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.0345266546952716,196.2,0.0,1.0,0.0
2016,1.306010940595409,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.4278408254090837,188.0,0.0,1.0,0.0
2015,1.6614807691733118,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.8211549961228952,194.5,0.0,1.0,0.0
2014,2.540804555536558,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.0824719364439528,157.9,0.0,1.0,0.0
2013,1.2563155884079396,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8171448211326908,162.4,0.0,1.0,0.0
2012,-0.8083590612498387,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-2.346236456170745,160.9,0.0,1.0,0.0
2011,-0.036603541349088144,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.6993724545415674,169.3,0.0,1.0,0.0
2010,-0.7854424097726115,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6813259672582397,181.0,0.0,1.0,0.0
2009,-0.894623667640543,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.7199636579735422,185.3,0.0,1.0,0.0
2008,-1.8528927314698285,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.235919009836588,168.0,0.0,1.0,0.0
2007,-1.3300400457078592,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.5891806086039576,165.8,0.0,1.0,0.0
2006,-1.2396364425032067,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.4868219618309061,159.0,0.0,1.0,0.0
2005,0.3847067703706918,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1272869460540472,170.4,0.0,1.0,0.0
2004,-1.6897219122199565,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.7716983430562345,188.8,0.0,1.0,0.0
2003,0.19199994812128618,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.1831305884466894,160.6,0.0,1.0,0.0
2002,-0.360130053339345,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.7859767560903965,144.5,0.0,1.0,0.0
2025,1.078430026808452,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.5926603862530009,227.1,0.0,1.0,0.0
2022,0.3618509864936593,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.5498146400335026,213.6,0.0,1.0,0.0
2021,0.12299130638872761,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.20219939129366993,182.5,0.0,1.0,0.0
2020,-0.1158683737162039,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1454158574461627,186.1,0.0,1.0,0.0
2018,0.5950712834396027,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6412124839814602,155.8,0.0,1.0,0.0
2017,0.9505411120175051,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.0345266546952716,210.1,0.0,1.0,0.0
2016,1.306010940595409,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.4278408254090837,198.5,0.0,1.0,0.0
2015,1.6614807691733118,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.8211549961228952,203.3,0.0,1.0,0.0
2014,2.540804555536558,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.0824719364439528,165.0,0.0,1.0,0.0
2013,1.2563155884079396,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8171448211326908,166.4,0.0,1.0,0.0
2012,-0.8083590612498387,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-2.346236456170745,166.6,0.0,1.0,0.0
2011,-0.036603541349088144,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.6993724545415674,169.6,0.0,1.0,0.0
2010,-0.7854424097726115,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6813259672582397,183.1,0.0,1.0,0.0
2009,-0.894623667640543,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.7199636579735422,190.1,0.0,1.0,0.0
2008,-1.8528927314698285,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.235919009836588,168.0,0.0,1.0,0.0
2007,-1.3300400457078592,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.5891806086039576,175.7,0.0,1.0,0.0
2006,-1.2396364425032067,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.4868219618309061,165.9,0.0,1.0,0.0
2005,0.3847067703706918,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1272869460540472,182.7,0.0,1.0,0.0
2004,-1.6897219122199565,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.7716983430562345,181.8,0.0,1.0,0.0
2003,0.19199994812128618,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.1831305884466894,165.9,0.0,1.0,0.0
2002,-0.360130053339345,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.7859767560903965,153.7,0.0,1.0,0.0
2024,0.8395703467035204,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.2450451375131681,198.8,0.0,1.0,0.0
2023,0.6007106665985888,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8974298887733356,200.2,0.0,1.0,0.0
2022,0.3618509864936593,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.5498146400335026,190.8,0.0,1.0,0.0
2021,0.12299130638872761,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.20219939129366993,216.7,0.0,1.0,0.0
2020,-0.1158683737162039,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1454158574461627,197.0,0.0,1.0,0.0
2019,0.2396014548616985,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.2478983132676488,186.5,0.0,1.0,0.0
2018,0.5950712834396027,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6412124839814602,193.0,0.0,1.0,0.0
2017,0.9505411120175051,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.0345266546952716,218.9,0.0,1.0,0.0
2016,1.306010940595409,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.4278408254090837,206.9,0.0,1.0,0.0
2015,1.6614807691733118,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.8211549961228952,196.0,0.0,1.0,0.0
2014,2.540804555536558,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.0824719364439528,172.9,0.0,1.0,0.0
2013,1.2563155884079396,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8171448211326908,190.5,0.0,1.0,0.0
2012,-0.8083590612498387,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-2.346236456170745,161.6,0.0,1.0,0.0
2011,-0.036603541349088144,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.6993724545415674,185.4,0.0,1.0,0.0
2010,-0.7854424097726115,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6813259672582397,195.2,0.0,1.0,0.0
2009,-0.894623667640543,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.7199636579735422,192.8,0.0,1.0,0.0
2008,-1.8528927314698285,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.235919009836588,190.0,0.0,1.0,0.0
2007,-1.3300400457078592,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.5891806086039576,163.7,0.0,1.0,0.0
2006,-1.2396364425032067,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.4868219618309061,163.9,0.0,1.0,0.0
2005,0.3847067703706918,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1272869460540472,185.2,0.0,1.0,0.0
2004,-1.6897219122199565,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.7716983430562345,185.9,0.0,1.0,0.0
2003,0.19199994812128618,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.1831305884466894,158.3,0.0,1.0,0.0
2002,-0.360130053339345,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.7859767560903965,152.9,0.0,1.0,0.0
2025,1.078430026808452,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.5926603862530009,220.1,0.0,1.0,0.0
2024,0.8395703467035204,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.2450451375131681,199.0,0.0,1.0,0.0
2023,0.6007106665985888,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8974298887733356,212.7,0.0,1.0,0.0
2022,0.3618509864936593,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.5498146400335026,201.1,0.0,1.0,0.0
2021,0.12299130638872761,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.20219939129366993,213.5,0.0,1.0,0.0
2020,-0.1158683737162039,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1454158574461627,199.5,0.0,1.0,0.0
2019,0.2396014548616985,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.2478983132676488,204.9,0.0,1.0,0.0
2018,0.5950712834396027,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6412124839814602,201.6,0.0,1.0,0.0
2017,0.9505411120175051,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.0345266546952716,213.8,0.0,1.0,0.0
2016,1.306010940595409,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.4278408254090837,210.7,0.0,1.0,0.0
2015,1.6614807691733118,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.8211549961228952,205.2,0.0,1.0,0.0
2014,2.540804555536558,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.0824719364439528,180.3,0.0,1.0,0.0
2013,1.2563155884079396,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8171448211326908,195.3,0.0,1.0,0.0
2012,-0.8083590612498387,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-2.346236456170745,159.8,0.0,1.0,0.0
2011,-0.036603541349088144,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.6993724545415674,185.1,0.0,1.0,0.0
2010,-0.7854424097726115,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6813259672582397,190.7,0.0,1.0,0.0
2009,-0.894623667640543,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.7199636579735422,198.0,0.0,1.0,0.0
2008,-1.8528927314698285,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.235919009836588,195.0,0.0,1.0,0.0
2007,-1.3300400457078592,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.5891806086039576,167.7,0.0,1.0,0.0
2006,-1.2396364425032067,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.4868219618309061,166.0,0.0,1.0,0.0
2005,0.3847067703706918,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1272869460540472,185.0,0.0,1.0,0.0
2004,-1.6897219122199565,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.7716983430562345,182.3,0.0,1.0,0.0
2003,0.19199994812128618,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.1831305884466894,169.0,0.0,1.0,0.0
2002,-0.360130053339345,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.7859767560903965,151.7,0.0,1.0,0.0
2025,1.078430026808452,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.5926603862530009,230.1,0.0,1.0,0.0
2023,0.6007106665985888,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8974298887733356,203.7,0.0,1.0,0.0
2022,0.3618509864936593,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.5498146400335026,197.5,0.0,1.0,0.0
2021,0.12299130638872761,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.20219939129366993,208.0,0.0,1.0,0.0
2020,-0.1158683737162039,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1454158574461627,185.3,0.0,1.0,0.0
2019,0.2396014548616985,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.2478983132676488,182.5,0.0,1.0,0.0
2018,0.5950712834396027,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6412124839814602,180.2,0.0,1.0,0.0
2017,0.9505411120175051,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.0345266546952716,211.6,0.0,1.0,0.0
2016,1.306010940595409,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.4278408254090837,203.7,0.0,1.0,0.0
2015,1.6614807691733118,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.8211549961228952,204.7,0.0,1.0,0.0
2014,2.540804555536558,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.0824719364439528,175.4,0.0,1.0,0.0
2013,1.2563155884079396,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8171448211326908,182.0,0.0,1.0,0.0
2012,-0.8083590612498387,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-2.346236456170745,169.6,0.0,1.0,0.0
2011,-0.036603541349088144,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.6993724545415674,184.4,0.0,1.0,0.0
2010,-0.7854424097726115,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6813259672582397,192.7,0.0,1.0,0.0
2009,-0.894623667640543,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.7199636579735422,193.6,0.0,1.0,0.0
2008,-1.8528927314698285,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.235919009836588,175.0,0.0,1.0,0.0
2007,-1.3300400457078592,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.5891806086039576,171.4,0.0,1.0,0.0
2006,-1.2396364425032067,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.4868219618309061,165.4,0.0,1.0,0.0
2005,0.3847067703706918,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1272869460540472,185.8,0.0,1.0,0.0
2004,-1.6897219122199565,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.7716983430562345,187.3,0.0,1.0,0.0
2003,0.19199994812128618,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.1831305884466894,155.8,0.0,1.0,0.0
2002,-0.360130053339345,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.7859767560903965,148.6,0.0,1.0,0.0
2025,1.078430026808452,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.5926603862530009,209.9,0.0,1.0,0.0
2024,0.8395703467035204,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.2450451375131681,182.3,0.0,1.0,0.0
2023,0.6007106665985888,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8974298887733356,211.7,0.0,1.0,0.0
2022,0.3618509864936593,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.5498146400335026,195.8,0.0,1.0,0.0
2021,0.12299130638872761,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.20219939129366993,190.1,0.0,1.0,0.0
2020,-0.1158683737162039,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1454158574461627,181.1,0.0,1.0,0.0
2019,0.2396014548616985,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.2478983132676488,198.3,0.0,1.0,0.0
2018,0.5950712834396027,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6412124839814602,157.9,0.0,1.0,0.0
2017,0.9505411120175051,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.0345266546952716,195.4,0.0,1.0,0.0
2016,1.306010940595409,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.4278408254090837,196.0,0.0,1.0,0.0
2015,1.6614807691733118,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.8211549961228952,197.5,0.0,1.0,0.0
2014,2.540804555536558,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.0824719364439528,164.6,0.0,1.0,0.0
2013,1.2563155884079396,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8171448211326908,168.8,0.0,1.0,0.0
2012,-0.8083590612498387,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-2.346236456170745,170.6,0.0,1.0,0.0
2011,-0.036603541349088144,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.6993724545415674,174.6,0.0,1.0,0.0
2010,-0.7854424097726115,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6813259672582397,174.0,0.0,1.0,0.0
2009,-0.894623667640543,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.7199636579735422,188.1,0.0,1.0,0.0
2008,-1.8528927314698285,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.235919009836588,176.0,0.0,1.0,0.0
2007,-1.3300400457078592,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.5891806086039576,170.8,0.0,1.0,0.0
2006,-1.2396364425032067,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.4868219618309061,163.0,0.0,1.0,0.0
2005,0.3847067703706918,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1272869460540472,186.5,0.0,1.0,0.0
2004,-1.6897219122199565,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.7716983430562345,182.9,0.0,1.0,0.0
2003,0.19199994812128618,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.1831305884466894,165.6,0.0,1.0,0.0
2002,-0.360130053339345,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.7859767560903965,158.5,0.0,1.0,0.0
2024,0.8395703467035204,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.2450451375131681,195.6,0.0,1.0,0.0
2023,0.6007106665985888,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8974298887733356,205.7,0.0,1.0,0.0
2022,0.3618509864936593,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.5498146400335026,171.8,0.0,1.0,0.0
2021,0.12299130638872761,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.20219939129366993,190.9,0.0,1.0,0.0
2019,0.2396014548616985,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.2478983132676488,217.8,0.0,1.0,0.0
2018,0.5950712834396027,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6412124839814602,213.8,0.0,1.0,0.0
2017,0.9505411120175051,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.0345266546952716,193.0,0.0,1.0,0.0
2016,1.306010940595409,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.4278408254090837,209.2,0.0,1.0,0.0
2015,1.6614807691733118,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.8211549961228952,203.6,0.0,1.0,0.0
2014,2.540804555536558,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.0824719364439528,187.3,0.0,1.0,0.0
2013,1.2563155884079396,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8171448211326908,188.9,0.0,1.0,0.0
2012,-0.8083590612498387,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-2.346236456170745,110.1,0.0,1.0,0.0
2011,-0.036603541349088144,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.6993724545415674,164.5,0.0,1.0,0.0
2010,-0.7854424097726115,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6813259672582397,184.7,0.0,1.0,0.0
2009,-0.894623667640543,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.7199636579735422,201.1,0.0,1.0,0.0
2008,-1.8528927314698285,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.235919009836588,191.0,0.0,1.0,0.0
2007,-1.3300400457078592,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.5891806086039576,150.8,0.0,1.0,0.0
2006,-1.2396364425032067,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.4868219618309061,137.1,0.0,1.0,0.0
2005,0.3847067703706918,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1272869460540472,171.8,0.0,1.0,0.0
2004,-1.6897219122199565,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.7716983430562345,185.6,0.0,1.0,0.0
2003,0.19199994812128618,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.1831305884466894,158.7,0.0,1.0,0.0
2002,-0.360130053339345,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.7859767560903965,163.5,0.0,1.0,0.0
2025,1.078430026808452,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.5926603862530009,210.2,0.0,1.0,0.0
2024,0.8395703467035204,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.2450451375131681,203.0,0.0,1.0,0.0
2023,0.6007106665985888,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8974298887733356,218.1,0.0,1.0,0.0
2022,0.3618509864936593,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.5498146400335026,198.2,0.0,1.0,0.0
2021,0.12299130638872761,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.20219939129366993,213.9,0.0,1.0,0.0
2020,-0.1158683737162039,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.1454158574461627,186.2,0.0,1.0,0.0
2018,0.5950712834396027,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6412124839814602,179.2,0.0,1.0,0.0
2017,0.9505411120175051,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.0345266546952716,190.9,0.0,1.0,0.0
2016,1.306010940595409,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.4278408254090837,206.8,0.0,1.0,0.0
2015,1.6614807691733118,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.8211549961228952,205.5,0.0,1.0,0.0
2014,2.540804555536558,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,1.0824719364439528,174.8,0.0,1.0,0.0
2013,1.2563155884079396,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.8171448211326908,163.8,0.0,1.0,0.0
2012,-0.8083590612498387,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-2.346236456170745,165.3,0.0,1.0,0.0
2011,-0.036603541349088144,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.6993724545415674,181.2,0.0,1.0,0.0
2010,-0.7854424097726115,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.6813259672582397,172.6,0.0,1.0,0.0
2009,-0.894623667640543,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-0.7199636579735422,190.1,0.0,1.0,0.0
2008,-1.8528927314698285,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,-1.235919009836588,178.0,0.0,1.0,0.0
2007,-1.3300400457078592,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.5891806086039576,167.1,0.0,1.0,0.0
2006,-1.2396364425032067,0.07412493166611059,-0.054392829322042736,-0.11624763874381937,0.4868219618309061,166.5,0.0,1.0,0.0
